symbol,company_name,sector,industry,date,actual_price,predicted_naive,predicted_moving_average_30d,predicted_drift,predicted_recent_linear_trend_252d,predicted_recent_momentum_10d,predicted_adaptive_blended_momentum
JBL,JBL,Unknown,Unknown,2026-05-14,354.3399963378906,355.42999267578125,323.37266337076824,356.0827481582646,293.95623061517205,357.6621994064565,356.75868090945676
JBL,JBL,Unknown,Unknown,2026-05-15,339.82000732421875,354.3399963378906,326.11866353352866,354.9884027563592,295.35808153803214,356.07059013441574,356.1284009050469
JBL,JBL,Unknown,Unknown,2026-05-18,338.7300109863281,339.82000732421875,328.49433085123695,340.42183511008625,296.51048191576916,339.5561383565756,339.8985113034374
JBL,JBL,Unknown,Unknown,2026-05-19,332.8800048828125,338.7300109863281,330.8696645100911,339.32763606084256,297.626523644077,338.52370607235775,338.3436153131641
JBL,JBL,Unknown,Unknown,2026-05-20,345.1499938964844,332.8800048828125,332.87066446940105,333.4587219252201,298.64349294792885,332.445145237889,332.44143780562393
JBL,JBL,Unknown,Unknown,2026-05-21,356.4100036621094,345.1499938964844,334.80433044433596,345.7660141165391,299.8367528599987,342.5426774597637,344.198758797444
JBL,JBL,Unknown,Unknown,2026-05-22,364.3500061035156,356.4100036621094,336.9173309326172,357.0606128311659,301.1924478859812,357.0982571773284,357.2646979644518
JBL,JBL,Unknown,Unknown,2026-05-26,380.25,364.3500061035156,339.07899780273436,365.0249714467216,302.6377034576616,365.2830144299689,366.12998376810935
JCI,Johnson Controls International plc,Industrials,Building Products & Equipment,2026-01-15,112.9499969482422,112.12999725341795,116.71933237711589,112.23174293859216,122.58023398842084,111.28509358662743,111.77263251919972
JCI,Johnson Controls International plc,Industrials,Building Products & Equipment,2026-01-16,114.61000061035156,112.9499969482422,116.64166564941407,113.05357942774549,122.61743212720215,112.2916061258247,112.70668145949779
JCI,Johnson Controls International plc,Industrials,Building Products & Equipment,2026-01-20,114.55999755859376,114.61000061035156,116.65466562906902,114.71747840041007,122.67168973279706,113.86718141545664,114.4007763517582
JCI,Johnson Controls International plc,Industrials,Building Products & Equipment,2026-01-21,115.48999786376952,114.55999755859376,116.66666564941406,114.66719051150955,122.73000942720661,113.88537231295452,114.38846944284009
JCI,Johnson Controls International plc,Industrials,Building Products & Equipment,2026-01-22,114.51000213623048,115.48999786376952,116.70866546630859,115.59930766200306,122.80531768277748,115.64513804024607,115.65158843491555
JCI,Johnson Controls International plc,Industrials,Building Products & Equipment,2026-01-23,113.58999633789062,114.51000213623048,116.69299875895182,114.61675008079476,122.87257411886588,114.7221477198646,114.62686942245712
JCI,Johnson Controls International plc,Industrials,Building Products & Equipment,2026-01-26,115.06999969482422,113.58999633789062,116.62033208211263,113.69434816257042,122.91913700700832,113.82259415898162,113.64997377530061
JCI,Johnson Controls International plc,Industrials,Building Products & Equipment,2026-01-27,116.95999908447266,115.06999969482422,116.59566548665364,115.17779107211868,122.98564271969705,115.50073661630998,115.20672124726129
JCI,Johnson Controls International plc,Industrials,Building Products & Equipment,2026-01-28,116.73999786376952,116.95999908447266,116.5589988708496,117.07225600732328,123.075560802377,117.53209342875758,117.23073578309592
JCI,Johnson Controls International plc,Industrials,Building Products & Equipment,2026-01-29,120.27999877929688,116.73999786376952,116.62499872843425,116.85154647026121,123.12217018818836,117.21547818971797,116.92826053129342
JCI,Johnson Controls International plc,Industrials,Building Products & Equipment,2026-01-30,119.26000213623048,120.27999877929688,116.7383321126302,120.40013424220595,123.21365663010626,121.12689244269947,120.8125921003336
JCI,Johnson Controls International plc,Industrials,Building Products & Equipment,2026-02-02,122.9800033569336,119.26000213623048,116.75199890136719,119.37742354159265,123.28604867783564,119.91007419879577,119.70304723604451
JCI,Johnson Controls International plc,Industrials,Building Products & Equipment,2026-02-03,124.01000213623048,122.9800033569336,116.97199910481771,123.10654208049854,123.42891187842142,123.84991108629872,123.64779132564061
JCI,Johnson Controls International plc,Industrials,Building Products & Equipment,2026-02-04,129.49000549316406,124.01000213623048,117.18099924723307,124.13895141568408,123.5821908637076,124.99685525488756,124.68044182429284
JCI,Johnson Controls International plc,Industrials,Building Products & Equipment,2026-02-05,132.52000427246094,129.49000549316406,117.51299947102865,129.632781742968,123.8100582154888,130.98013595725948,130.64279418126694
JCI,Johnson Controls International plc,Industrials,Building Products & Equipment,2026-02-06,137.64999389648438,132.52000427246094,117.93166631062826,132.67045732534947,124.08337075803931,134.4699498958357,133.99320930345104
JCI,Johnson Controls International plc,Industrials,Building Products & Equipment,2026-02-09,139.0,137.64999389648438,118.48233286539714,137.81379371581434,124.50290618970789,139.73030714859527,139.70173504585338
JCI,Johnson Controls International plc,Industrials,Building Products & Equipment,2026-02-10,138.75,139.0,119.06933288574218,139.16717067206875,124.9549541916061,141.10071598158493,140.9973893342719
JCI,Johnson Controls International plc,Industrials,Building Products & Equipment,2026-02-11,140.9600067138672,138.75,119.62566630045573,138.9162539864469,125.39538518179154,140.846937715431,140.6024365053149
JCI,Johnson Controls International plc,Industrials,Building Products & Equipment,2026-02-12,138.57000732421875,140.9600067138672,120.26733322143555,141.13194891157292,125.88106698253486,143.09034440356604,142.8473469160345
JCI,Johnson Controls International plc,Industrials,Building Products & Equipment,2026-02-13,139.24000549316406,138.57000732421875,120.85500005086263,138.73529105020316,126.32104151897116,140.54546036640392,139.9500040594134
JCI,Johnson Controls International plc,Industrials,Building Products & Equipment,2026-02-17,142.2100067138672,139.24000549316406,121.50466690063476,139.4068328449936,126.76591986333719,141.34434869327532,140.56931340822223
JCI,Johnson Controls International plc,Industrials,Building Products & Equipment,2026-02-18,139.47999572753906,142.2100067138672,122.16800053914388,142.38455492044932,127.249323208584,144.29115923971358,143.5974918802713
JCI,Johnson Controls International plc,Industrials,Building Products & Equipment,2026-02-19,142.6999969482422,139.47999572753906,122.76633377075196,139.64697286889412,127.69410114581441,141.12938416558603,140.5503457423572
JCI,Johnson Controls International plc,Industrials,Building Products & Equipment,2026-02-20,143.7899932861328,142.6999969482422,123.72466710408528,142.87535289532465,128.19194083858218,144.0929508509947,143.7600491689683
JCI,Johnson Controls International plc,Industrials,Building Products & Equipment,2026-02-23,142.8300018310547,143.7899932861328,124.7706667582194,143.96803178730158,128.7009352072061,144.96841334570038,144.88193950604696
JCI,Johnson Controls International plc,Industrials,Building Products & Equipment,2026-02-24,144.7100067138672,142.8300018310547,125.8220001220703,143.00519487270233,129.1766210809451,143.35860500107583,143.60988907006387
JCI,Johnson Controls International plc,Industrials,Building Products & Equipment,2026-02-25,144.49000549316406,144.7100067138672,126.95066706339519,144.89000873107605,129.6485145584287,145.2937523607973,145.53064066536064
JCI,Johnson Controls International plc,Industrials,Building Products & Equipment,2026-02-26,143.4199981689453,144.49000549316406,128.05400060017902,144.6691516910894,130.1012392938457,145.0769073985941,145.3626842931715
JCI,Johnson Controls International plc,Industrials,Building Products & Equipment,2026-02-27,144.3000030517578,143.4199981689453,129.09833399454752,143.5960077174889,130.53020057516594,143.66834626031098,143.97686945313734
JCI,Johnson Controls International plc,Industrials,Building Products & Equipment,2026-03-02,145.4600067138672,144.3000030517578,130.17066752115886,144.47811809520135,130.97559589821904,144.8858757926831,145.00251423694846
JCI,Johnson Controls International plc,Industrials,Building Products & Equipment,2026-03-03,139.5800018310547,145.4600067138672,131.25433451334635,145.64098321550017,131.4284695906528,146.0970882523146,146.21222623745822
JCI,Johnson Controls International plc,Industrials,Building Products & Equipment,2026-03-04,140.0,139.5800018310547,132.0866678873698,139.7450659880402,131.79352782931014,139.31969145122164,139.65621851382073
JCI,Johnson Controls International plc,Industrials,Building Products & Equipment,2026-03-05,137.17999267578125,140.0,132.93466796875,140.1659300114601,132.13524064129345,140.05210693456172,140.1804714059348
JCI,Johnson Controls International plc,Industrials,Building Products & Equipment,2026-03-06,132.39999389648438,137.17999267578125,133.65766779581705,137.33831289988117,132.41341071387274,136.6398751381386,137.01382808708348
JCI,Johnson Controls International plc,Industrials,Building Products & Equipment,2026-03-09,133.08999633789062,132.39999389648438,134.25400085449218,132.5458033774611,132.6209705468337,131.31184252314463,131.71515753122978
JCI,Johnson Controls International plc,Industrials,Building Products & Equipment,2026-03-10,133.94000244140625,133.08999633789062,134.90400085449218,133.2373511878985,132.82548670876398,132.15329935371307,132.42734381551753
JCI,Johnson Controls International plc,Industrials,Building Products & Equipment,2026-03-11,134.99000549316406,133.94000244140625,135.53300094604492,134.08931174118698,133.03044878644178,132.9081082167431,133.38001183745808
JCI,Johnson Controls International plc,Industrials,Building Products & Equipment,2026-03-12,130.94000244140625,134.99000549316406,136.13400115966797,135.14178330687852,133.22977947451497,134.07505869455346,134.49387683951323
JCI,Johnson Controls International plc,Industrials,Building Products & Equipment,2026-03-13,130.16000366210938,130.94000244140625,136.6073346455892,131.08129487606155,133.35194164202062,129.7533585196174,130.2446351851418
JCI,Johnson Controls International plc,Industrials,Building Products & Equipment,2026-03-16,131.69000244140625,130.16000366210938,136.93666814168293,130.29913964829342,133.4701782805052,128.82456164066645,129.48444431655773
JCI,Johnson Controls International plc,Industrials,Building Products & Equipment,2026-03-17,132.55999755859375,131.69000244140625,137.3510014851888,131.83277360129293,133.59801901268082,130.38682975741952,131.09546021449643
JCI,Johnson Controls International plc,Industrials,Building Products & Equipment,2026-03-18,133.75999450683594,132.55999755859375,137.67033462524415,132.7047533173151,133.7521137181341,131.8777157654405,132.22587511315146
JCI,Johnson Controls International plc,Industrials,Building Products & Equipment,2026-03-19,133.25,133.75999450683594,137.99533437093098,133.9075714742706,133.935175369611,133.15149988662387,133.43755605000504
JCI,Johnson Controls International plc,Industrials,Building Products & Equipment,2026-03-20,129.6999969482422,133.25,138.12066752115885,133.39608018732892,134.10598863029827,132.86324703783015,133.14230634849463
JCI,Johnson Controls International plc,Industrials,Building Products & Equipment,2026-03-23,133.27000427246094,129.6999969482422,138.02666727701822,129.83700304015971,134.22583427446088,129.43304427827545,129.47723865114466
JCI,Johnson Controls International plc,Industrials,Building Products & Equipment,2026-03-24,136.42999267578125,133.27000427246094,137.88066762288412,133.41572009765719,134.39999454034876,133.28801845110465,133.25576214888636
JCI,Johnson Controls International plc,Industrials,Building Products & Equipment,2026-03-25,137.47999572753906,136.42999267578125,137.7950007120768,136.58348576277683,134.61618587672652,136.68152356144265,136.6300110443447
JCI,Johnson Controls International plc,Industrials,Building Products & Equipment,2026-03-26,131.57000732421875,137.47999572753906,137.75266723632814,137.63594377768428,134.85832611143815,137.73150702711195,137.66681846687993
JCI,Johnson Controls International plc,Industrials,Building Products & Equipment,2026-03-27,131.2899932861328,131.57000732421875,137.43966725667318,131.71086617605837,135.00018764339768,131.63317428874984,131.43782829203508
JCI,Johnson Controls International plc,Industrials,Building Products & Equipment,2026-03-30,126.58000183105467,131.2899932861328,137.1970001220703,131.4299590564144,135.12043481984918,131.40353040197726,131.2841008820044
JCI,Johnson Controls International plc,Industrials,Building Products & Equipment,2026-03-31,130.9499969482422,126.58000183105467,136.775,126.70823608968178,135.15657819905815,126.08003677228896,126.014008200886
JCI,Johnson Controls International plc,Industrials,Building Products & Equipment,2026-04-01,134.72000122070312,130.9499969482422,136.39966634114583,131.0887292688809,135.23795615181572,130.79007630849378,130.60048197973856
JCI,Johnson Controls International plc,Industrials,Building Products & Equipment,2026-04-02,132.97000122070312,134.72000122070312,136.24099985758463,134.867903268949,135.37768614707525,134.81638003161177,134.66966732098055
JCI,Johnson Controls International plc,Industrials,Building Products & Equipment,2026-04-06,133.75,132.97000122070312,135.91666666666666,133.11333612353954,135.49481860330724,132.94203372313623,132.96672062509205
JCI,Johnson Controls International plc,Industrials,Building Products & Equipment,2026-04-07,133.14999389648438,133.75,135.58200022379557,133.89507048347204,135.63116591932467,134.16189167731488,133.99200107520934
JCI,Johnson Controls International plc,Industrials,Building Products & Equipment,2026-04-08,139.0,133.14999389648438,135.25933329264322,133.2933733063945,135.7079453998746,133.13799880434357,133.40270071187905
JCI,Johnson Controls International plc,Industrials,Building Products & Equipment,2026-04-09,141.85000610351562,139.0,135.06899973551432,139.1578262284217,135.82786411600702,139.25964851382454,139.50718102402618
JCI,Johnson Controls International plc,Industrials,Building Products & Equipment,2026-04-10,142.52999877929688,141.85000610351562,134.9809997558594,142.01486357141988,135.98928740179406,142.29457527518505,142.4384987382814
JCI,Johnson Controls International plc,Industrials,Building Products & Equipment,2026-04-13,142.82000732421875,142.52999877929688,134.95133310953776,142.69636612708746,136.14773327837042,143.6750045881579,143.47700979287956
JCI,Johnson Controls International plc,Industrials,Building Products & Equipment,2026-04-14,142.0500030517578,142.82000732421875,134.9019999186198,142.9868854209827,136.3657717342011,144.02729144804695,143.8291041378801
JCI,Johnson Controls International plc,Industrials,Building Products & Equipment,2026-04-15,137.2100067138672,142.0500030517578,134.7883331298828,142.21468297400273,136.54463635288258,143.69738415154694,143.2274278886696
JCI,Johnson Controls International plc,Industrials,Building Products & Equipment,2026-04-16,137.5500030517578,137.2100067138672,134.70933329264324,137.3622501434669,136.6523987549288,137.85223600250023,137.55806701375127
JCI,Johnson Controls International plc,Industrials,Building Products & Equipment,2026-04-17,140.8699951171875,137.5500030517578,134.62766672770184,137.7028842416157,136.76617923814499,137.8362525035647,137.6759520961547
JCI,Johnson Controls International plc,Industrials,Building Products & Equipment,2026-04-20,140.97999572753906,140.8699951171875,134.75066680908202,141.03100184237084,136.92777939749823,141.6853613848425,141.318628187128
JCI,Johnson Controls International plc,Industrials,Building Products & Equipment,2026-04-21,139.72000122070312,140.97999572753906,135.0366668701172,141.1410576592412,137.0697173223108,141.724150765984,141.40017483408852
JCI,Johnson Controls International plc,Industrials,Building Products & Equipment,2026-04-22,139.80999755859375,139.72000122070312,135.2576670328776,139.8776712860784,137.1869193436351,140.39457410945715,140.12358364860438
JCI,Johnson Controls International plc,Industrials,Building Products & Equipment,2026-04-23,141.72999572753906,139.80999755859375,135.45333353678384,139.9676758852067,137.28046952543556,139.89125646821103,140.0800831391676
JCI,Johnson Controls International plc,Industrials,Building Products & Equipment,2026-04-24,141.9199981689453,141.72999572753906,135.6779998779297,141.89228150451788,137.41564368779495,141.7180002756874,142.00230244773908
JCI,Johnson Controls International plc,Industrials,Building Products & Equipment,2026-04-27,143.3800048828125,141.9199981689453,136.04399973551432,142.08253962499415,137.5610689339191,141.85914188024748,142.0680447516322
JCI,Johnson Controls International plc,Industrials,Building Products & Equipment,2026-04-28,141.58999633789062,143.3800048828125,136.4846664428711,143.546008437764,137.74033734191272,143.43612526321866,143.7085840847875
JCI,Johnson Controls International plc,Industrials,Building Products & Equipment,2026-04-29,141.35000610351562,141.58999633789062,136.81466623942057,141.75126325820347,137.89091718559487,141.54407767751118,141.83221874925297
JCI,Johnson Controls International plc,Industrials,Building Products & Equipment,2026-04-30,146.02999877929688,141.35000610351562,137.1076665242513,141.51045092087608,138.0321877458506,141.77081505731869,141.82748477669173
JCI,Johnson Controls International plc,Industrials,Building Products & Equipment,2026-05-01,145.0800018310547,146.02999877929688,137.51666666666668,146.20203486685983,138.2519072769852,146.9062352627056,146.78232587788736
JCI,Johnson Controls International plc,Industrials,Building Products & Equipment,2026-05-04,144.39999389648438,145.0800018310547,137.91100006103517,145.24939209899668,138.46311423819694,145.50786138337097,145.55485654358208
JCI,Johnson Controls International plc,Industrials,Building Products & Equipment,2026-05-05,144.82000732421875,144.39999389648438,138.4009999593099,144.56743504069158,138.6846290356308,144.74652395046786,144.7786610674655
JCI,Johnson Controls International plc,Industrials,Building Products & Equipment,2026-05-06,143.13999938964844,144.82000732421875,138.78600006103517,144.98827983618648,138.92080190850714,145.34013643549048,145.32888691169268
JCI,Johnson Controls International plc,Industrials,Building Products & Equipment,2026-05-07,139.25,143.13999938964844,139.0096669514974,143.3038217759239,139.1282982784921,143.47733102898314,143.50129897553995
JCI,Johnson Controls International plc,Industrials,Building Products & Equipment,2026-05-08,139.52000427246094,139.25,139.06866709391275,139.40394232539964,139.2647679371798,139.0043997885474,138.98931495881973
JCI,Johnson Controls International plc,Industrials,Building Products & Equipment,2026-05-11,141.77999877929688,139.52000427246094,139.3336669921875,139.67440259537506,139.40828821110725,139.2822485315868,139.25712444884343
JCI,Johnson Controls International plc,Industrials,Building Products & Equipment,2026-05-12,141.0399932861328,141.77999877929688,139.68333384195964,141.9397719265809,139.59492701684428,141.620983487347,141.65481206439708
JCI,Johnson Controls International plc,Industrials,Building Products & Equipment,2026-05-13,143.8000030517578,141.0399932861328,140.16533355712892,141.19771909898677,139.77048687858593,140.98511062421946,140.9086984560836
JCI,Johnson Controls International plc,Industrials,Building Products & Equipment,2026-05-14,145.02999877929688,143.8000030517578,140.59366709391276,143.96436342502705,140.01218235886984,144.0473262980112,143.9640013234477
JCI,Johnson Controls International plc,Industrials,Building Products & Equipment,2026-05-15,143.0800018310547,145.02999877929688,140.9373336791992,145.19720813498944,140.2750634943852,144.93037619051333,145.294580761992
JCI,Johnson Controls International plc,Industrials,Building Products & Equipment,2026-05-18,137.30999755859375,143.0800018310547,141.27433369954426,143.24213108429504,140.50467617232965,142.88152454849242,143.20127242411465
JCI,Johnson Controls International plc,Industrials,Building Products & Equipment,2026-05-19,135.4199981689453,137.30999755859375,141.39300028483072,137.45777411330502,140.64180255625257,136.62043313882,136.86646319576522
JCI,Johnson Controls International plc,Industrials,Building Products & Equipment,2026-05-20,137.75,135.4199981689453,141.46866709391276,135.56302286910386,140.75424103027336,134.51422922442237,134.83399684895807
JCI,Johnson Controls International plc,Industrials,Building Products & Equipment,2026-05-21,135.47000122070312,137.75,141.4270004272461,137.89844382506732,140.89954521614874,137.22229142420562,137.34388578425552
JCI,Johnson Controls International plc,Industrials,Building Products & Equipment,2026-05-22,138.36000061035156,135.47000122070312,141.214333597819,135.61276247929135,141.0031884536642,135.09769143321822,134.9924258228144
JCI,Johnson Controls International plc,Industrials,Building Products & Equipment,2026-05-26,140.22000122070312,138.36000061035156,141.07533365885416,138.50952110392106,141.14558332193917,138.2445320230609,138.14221376633145
JKHY,"Jack Henry & Associates, Inc.",Technology,Information Technology Services,2026-01-15,191.25,192.6000061035156,184.6040003458659,192.67589979391425,167.68598841107078,193.4240713925587,193.28231210344617
JKHY,"Jack Henry & Associates, Inc.",Technology,Information Technology Services,2026-01-16,190.32000732421875,191.25,185.2230005900065,191.32320844663408,168.00422905642287,192.14985540913446,191.84339388625105
JKHY,"Jack Henry & Associates, Inc.",Technology,Information Technology Services,2026-01-20,186.8500061035156,190.32000732421875,185.6960006713867,190.3913454900774,168.3027044836758,191.56033041238553,190.97692148026775
JKHY,"Jack Henry & Associates, Inc.",Technology,Information Technology Services,2026-01-21,187.82000732421875,186.8500061035156,185.91300099690756,186.91474229504922,168.54861648396496,187.39773426863485,187.02851373981
JKHY,"Jack Henry & Associates, Inc.",Technology,Information Technology Services,2026-01-22,188.6999969482422,187.82000732421875,186.11666768391927,187.88644877071386,168.81386483803436,188.0475167072003,188.00690660936263
JKHY,"Jack Henry & Associates, Inc.",Technology,Information Technology Services,2026-01-23,185.11000061035156,188.6999969482422,186.37366739908853,188.76797800192696,169.10446049654,188.97519104424651,188.8156744873443
JKHY,"Jack Henry & Associates, Inc.",Technology,Information Technology Services,2026-01-26,182.94000244140625,185.11000061035156,186.53833414713543,185.1712393765748,169.3270308006604,184.84805103480724,184.8833230216466
JKHY,"Jack Henry & Associates, Inc.",Technology,Information Technology Services,2026-01-27,178.9600067138672,182.94000244140625,186.4723342895508,182.99719230985738,169.51871738133494,182.32936406439177,182.50976698716042
JKHY,"Jack Henry & Associates, Inc.",Technology,Information Technology Services,2026-01-28,179.80999755859375,178.9600067138672,186.19833475748698,179.00996511392867,169.64446532301858,177.86666139891,178.26706403932937
JKHY,"Jack Henry & Associates, Inc.",Technology,Information Technology Services,2026-01-29,177.94000244140625,179.80999755859375,185.94200134277344,179.86139390649333,169.8130999942481,178.96809081391854,179.21308661394892
JKHY,"Jack Henry & Associates, Inc.",Technology,Information Technology Services,2026-01-30,179.2100067138672,177.94000244140625,185.6183349609375,177.98800684221763,169.93216562026865,176.53682913937615,177.01608522472316
JKHY,"Jack Henry & Associates, Inc.",Technology,Information Technology Services,2026-02-02,179.17999267578125,179.2100067138672,185.3616683959961,179.26018436487175,170.05313520504487,178.04850741781195,178.57126549449347
JKHY,"Jack Henry & Associates, Inc.",Technology,Information Technology Services,2026-02-03,166.16000366210938,179.17999267578125,185.06466827392578,179.23004240565442,170.18451556207737,178.10250235445338,178.6603867747689
JKHY,"Jack Henry & Associates, Inc.",Technology,Information Technology Services,2026-02-04,173.77999877929688,166.16000366210938,184.45733489990235,166.1876899808781,170.1067624696102,164.2214304655505,164.90696135458325
JKHY,"Jack Henry & Associates, Inc.",Technology,Information Technology Services,2026-02-05,176.9600067138672,173.77999877929688,184.1000015258789,173.82049222812935,170.15625557163403,172.43506437382257,173.0213010316404
JKHY,"Jack Henry & Associates, Inc.",Technology,Information Technology Services,2026-02-06,173.36000061035156,176.9600067138672,183.8210016886393,177.00594216032746,170.25069791663194,175.826952738611,176.4280798422622
JKHY,"Jack Henry & Associates, Inc.",Technology,Information Technology Services,2026-02-09,171.55999755859375,173.36000061035156,183.42266845703125,173.39965487827598,170.2772833131141,172.22682744052707,172.61634570582825
JKHY,"Jack Henry & Associates, Inc.",Technology,Information Technology Services,2026-02-10,170.6199951171875,171.55999755859375,182.96866861979166,171.59653259785546,170.28399637456644,170.46168083053954,170.72926623092488
JKHY,"Jack Henry & Associates, Inc.",Technology,Information Technology Services,2026-02-11,165.64999389648438,170.6199951171875,182.45166829427083,170.65489133930308,170.27552602323217,169.80767628843867,170.23903218658313
JKHY,"Jack Henry & Associates, Inc.",Technology,Information Technology Services,2026-02-12,157.47000122070312,165.64999389648438,181.75933481852215,165.6765997618472,170.1872647070218,164.29682963539526,164.601835173985
JKHY,"Jack Henry & Associates, Inc.",Technology,Information Technology Services,2026-02-13,156.69000244140625,157.47000122070312,180.8566680908203,157.48350991332697,169.94831766027096,155.55724921195815,155.8017379921833
JKHY,"Jack Henry & Associates, Inc.",Technology,Information Technology Services,2026-02-17,158.58999633789062,156.69000244140625,179.99700164794922,156.70228014773565,169.69200581629175,154.5998935134064,154.97420745795816
JKHY,"Jack Henry & Associates, Inc.",Technology,Information Technology Services,2026-02-18,158.75999450683594,158.58999633789062,179.3383346557617,158.60521177090342,169.46938197035155,156.66587785126634,157.0792361932072
JKHY,"Jack Henry & Associates, Inc.",Technology,Information Technology Services,2026-02-19,161.13999938964844,158.75999450683594,178.581667582194,158.77545333661598,169.2184579630079,158.03836697194092,157.77568359823567
JKHY,"Jack Henry & Associates, Inc.",Technology,Information Technology Services,2026-02-20,159.19000244140625,161.13999938964844,177.76766764322917,161.15917799516643,169.01672490413705,159.9277084555788,160.23160575409898
JKHY,"Jack Henry & Associates, Inc.",Technology,Information Technology Services,2026-02-23,155.67999267578125,159.19000244140625,176.8750010172526,159.20608739572347,168.7811374508709,157.5142522025189,158.24597045418594
JKHY,"Jack Henry & Associates, Inc.",Technology,Information Technology Services,2026-02-24,156.17999267578125,155.67999267578125,175.80600077311198,155.69063238521676,168.50137255379224,154.01435193513447,154.60453140735692
JKHY,"Jack Henry & Associates, Inc.",Technology,Information Technology Services,2026-02-25,156.5399932861328,156.17999267578125,174.7066670735677,156.1913810805224,168.25029550937273,154.71995655858797,155.18288296017005
JKHY,"Jack Henry & Associates, Inc.",Technology,Information Technology Services,2026-02-26,161.0800018310547,156.5399932861328,173.58233337402345,156.5519159866517,168.01823728673946,155.1975458419482,155.61602102478338
JKHY,"Jack Henry & Associates, Inc.",Technology,Information Technology Services,2026-02-27,162.4600067138672,161.0800018310547,172.6700002034505,161.09894676023552,167.8713322586815,160.629995072835,160.67506475237127
JKHY,"Jack Henry & Associates, Inc.",Technology,Information Technology Services,2026-03-02,164.1999969482422,162.4600067138672,171.66533355712892,162.481097928413,167.72917048884236,162.96762275564174,162.5421828135377
JKHY,"Jack Henry & Associates, Inc.",Technology,Information Technology Services,2026-03-03,168.75,164.1999969482422,170.76366678873697,164.223818688413,167.61639325122536,164.97051510616896,164.5929690550868
JKHY,"Jack Henry & Associates, Inc.",Technology,Information Technology Services,2026-03-04,168.42999267578125,168.75,170.04466654459637,168.7811225746349,167.5903798103754,169.8011318241418,169.42933145837486
JKHY,"Jack Henry & Associates, Inc.",Technology,Information Technology Services,2026-03-05,167.0500030517578,168.42999267578125,169.4306660970052,168.4605492537458,167.59516435986362,169.4288118248018,169.0616184056943
JKHY,"Jack Henry & Associates, Inc.",Technology,Information Technology Services,2026-03-06,171.8300018310547,167.0500030517578,168.73833262125652,167.07828204163923,167.57108140527006,167.65279609170184,167.47059586885783
JKHY,"Jack Henry & Associates, Inc.",Technology,Information Technology Services,2026-03-09,171.58999633789062,171.8300018310547,168.1759994506836,171.86603462772823,167.62871632666156,173.1479345332508,172.61301273146677
JKHY,"Jack Henry & Associates, Inc.",Technology,Information Technology Services,2026-03-10,171.02000427246094,171.58999633789062,167.72533264160157,171.6255818643204,167.730316169829,173.26780800784192,172.4035364464494
JKHY,"Jack Henry & Associates, Inc.",Technology,Information Technology Services,2026-03-11,167.00999450683594,171.02000427246094,167.3279993693034,171.05460286615107,167.8864029877281,172.5794435800289,171.65719592744418
JKHY,"Jack Henry & Associates, Inc.",Technology,Information Technology Services,2026-03-12,166.33999633789062,167.00999450683594,166.929665629069,167.03804705550218,167.97168520943896,168.09476054017796,167.31446083574437
JKHY,"Jack Henry & Associates, Inc.",Technology,Information Technology Services,2026-03-13,168.77000427246094,166.33999633789062,166.4806655883789,166.36693820271415,167.94042544315784,166.87535160226273,166.45377827463912
JKHY,"Jack Henry & Associates, Inc.",Technology,Information Technology Services,2026-03-16,167.35000610351562,168.77000427246094,166.17499898274738,168.80080289170232,167.9202076431803,169.4143293231722,168.9430979018582
JKHY,"Jack Henry & Associates, Inc.",Technology,Information Technology Services,2026-03-17,166.77000427246094,167.35000610351562,165.779665629069,167.37848159062764,167.89537316451802,167.66831169715076,167.43468014003
JKHY,"Jack Henry & Associates, Inc.",Technology,Information Technology Services,2026-03-18,165.14999389648438,166.77000427246094,165.36599934895833,166.79751449040543,167.86618428407297,166.57328697711776,166.64917339397385
JKHY,"Jack Henry & Associates, Inc.",Technology,Information Technology Services,2026-03-19,164.42999267578125,165.14999389648438,165.33233235677082,165.17490124387476,167.82306303592284,164.82552783567724,165.00048021101915
JKHY,"Jack Henry & Associates, Inc.",Technology,Information Technology Services,2026-03-20,165.3800048828125,164.42999267578125,165.02066548665366,164.45373405808326,167.76571988230197,164.1702624239522,164.29390521888723
JKHY,"Jack Henry & Associates, Inc.",Technology,Information Technology Services,2026-03-23,163.3000030517578,165.3800048828125,164.6346654256185,165.40520305332817,167.72839495579802,164.74847415131703,165.03358606909723
JKHY,"Jack Henry & Associates, Inc.",Technology,Information Technology Services,2026-03-24,158.8699951171875,163.3000030517578,164.29933217366536,163.32191686178365,167.64415389386457,162.49335873887338,162.86522225843922
JKHY,"Jack Henry & Associates, Inc.",Technology,Information Technology Services,2026-03-25,157.39999389648438,158.8699951171875,163.87633209228517,158.88509463344243,167.47266297475187,157.70351712092236,158.16076582004166
JKHY,"Jack Henry & Associates, Inc.",Technology,Information Technology Services,2026-03-26,157.1999969482422,157.39999389648438,163.4356653849284,157.4128627951922,167.2773366194857,156.46994724076993,156.76214750694675
JKHY,"Jack Henry & Associates, Inc.",Technology,Information Technology Services,2026-03-27,153.30999755859375,157.1999969482422,163.15399881998698,157.2125490164826,167.0960398412088,156.31408682374027,156.58709269815634
JKHY,"Jack Henry & Associates, Inc.",Technology,Information Technology Services,2026-03-30,156.42999267578125,153.30999755859375,163.01533203125,153.31680326775566,166.8916892612153,151.8441267361922,152.22311530652206
